"customer_id","first_name","last_name","birth_date","marital_status","gender","email_address","annual_income","education_level","occupation","home_owner"
BN-1147092,Mason,Rodriguez,1987-09-13,M,M,mason23@hotmail.com,60000,Partial College,Skilled Manual,Y
BN-1147093,Stacy,Gray,1979-05-09,M,F,stacy21@hotmail.com,40000,High School,Professional,Y
BN-11515101,Raymond,Sanz,1996-02-06,M,M,raymond4@hotmail.com,30000,Bachelors,Clerical,Y
BN-11515139,Stephanie,Hu,1973-10-25,S,F,stephanie25@hotmail.com,60000,Graduate Degree,Professional,N
BN-115151402,Austin,Howard,1974-10-01,S,M,austin45@hotmail.com,30000,Partial High School,Clerical,N
BN-115151404,Christine,Martinez,1986-05-06,S,F,christine2@hotmail.com,30000,Partial College,Clerical,Y
BN-115151406,Gabriel,Foster,1969-11-26,M,M,gabriel9@hotmail.com,60000,Graduate Degree,Professional,Y
BN-11515144,Anna,Ye,1984-10-15,S,F,anna18@hotmail.com,40000,Partial College,Clerical,N
BN-1151526,Megan,Hernandez,1967-12-16,M,F,megan64@hotmail.com,120000,High School,Professional,N
BN-1151527,Kelvin,Bryant,1987-12-03,M,M,kelvin24@hotmail.com,130000,Partial College,Professional,Y
BN-1151531,Logan,Butler,1975-10-01,S,M,logan9@hotmail.com,90000,Partial College,Professional,N
BN-1151545,Jesse,Rivera,1973-01-11,S,M,jesse28@hotmail.com,40000,Partial College,Clerical,Y
BN-1151548,Brenda,Simmons,1979-06-25,M,F,brenda19@hotmail.com,40000,Partial College,Skilled Manual,Y
BN-1151555,Marcus,Long,1995-11-25,S,M,marcus5@hotmail.com,40000,High School,Skilled Manual,Y
BN-1151558,Alisha,Watson,1968-02-12,S,F,alisha13@hotmail.com,30000,Partial College,Clerical,N
BN-1151582,Amanda,Brooks,1975-03-14,M,F,amanda20@hotmail.com,70000,Partial College,Skilled Manual,Y
BN-1151593,Neil,Ward,1988-11-07,M,M,neil10@hotmail.com,40000,Partial High School,Skilled Manual,N
BN-1470103,Mason,Long,1992-12-09,M,M,mason10@hotmail.com,60000,Partial College,Skilled Manual,Y
BN-1470107,Ashley,Fernandez,1979-01-16,S,F,ashley19@hotmail.com,100000,Bachelors,Management,N
BN-1470108,Steven,Moore,1984-08-03,M,M,steven32@hotmail.com,130000,Graduate Degree,Management,Y
BN-1470117,Marvin,Goel,1977-06-03,M,M,marvin5@hotmail.com,90000,Bachelors,Professional,N
BN-1470134,Warren,Shan,1974-05-02,S,M,warren34@hotmail.com,90000,Bachelors,Professional,N
BN-147033,Alberto,Mehta,1963-03-15,M,M,alberto4@hotmail.com,70000,High School,Professional,Y
BN-147086,Charles,Thomas,1980-05-17,M,M,charles61@hotmail.com,40000,Partial College,Clerical,Y
BN-1515117,Drew,Tang,1986-05-21,S,M,drew11@hotmail.com,110000,High School,Management,Y
BN-1515134,Ebony,She,1960-12-07,S,F,ebony21@hotmail.com,90000,Bachelors,Professional,Y
BN-151557,Kari,Richardson,1969-03-22,S,F,kari40@hotmail.com,40000,High School,Professional,Y
BN-151560,Emma,Peterson,1983-09-22,M,F,emma64@hotmail.com,60000,Graduate Degree,Professional,Y
BN-151574,Tina,Ortega,1962-03-16,S,F,tina10@hotmail.com,70000,High School,Professional,Y
BN-151586,Cedric,Vance,1973-07-14,S,M,cedric13@hotmail.com,20000,Partial High School,Manual,N
BO-11350118,Louis,Jai,1968-09-14,S,M,louis45@hotmail.com,20000,Partial High School,Manual,Y
BO-113501402,Corey,Lopez,1980-12-26,M,M,corey2@hotmail.com,60000,Bachelors,Professional,Y
BO-113501404,Reginald,Sanz,1971-08-28,S,M,reginald7@hotmail.com,80000,Bachelors,Professional,N
BO-113501406,Isaiah,Jackson,1991-07-21,S,M,isaiah46@hotmail.com,70000,Graduate Degree,Professional,N
BO-1135039,Terrence,Blanco,1998-12-16,S,M,terrence7@hotmail.com,10000,Partial College,Manual,Y
BO-1135045,Abigail,Rogers,1992-05-13,M,F,abigail51@hotmail.com,120000,Graduate Degree,Management,Y
BO-1135048,Caroline,Li,1962-12-19,M,F,caroline8@hotmail.com,40000,Graduate Degree,Clerical,Y
BO-1135058,Benjamin,Vazquez,1962-02-18,M,M,benjamin53@hotmail.com,50000,Bachelors,Skilled Manual,Y
BO-1135059,Julian,Chander,1999-10-13,M,M,julian3@hotmail.com,150000,Graduate Degree,Management,Y
BO-1135062,Dalton,Roberts,2000-05-19,S,M,dalton66@hotmail.com,70000,Partial High School,Skilled Manual,Y
BO-113507,Austin,Wadia,1976-07-06,M,M,austin40@hotmail.com,60000,Graduate Degree,Professional,Y
BO-1135078,Orlando,Chen,1970-12-14,M,,orlando21@hotmail.com,130000,Partial College,Professional,Y
BO-1135082,Kristi,Johnson,1985-02-22,S,F,kristi12@hotmail.com,120000,Partial High School,Professional,Y
BO-11425102,Derek,Alonso,1981-11-27,M,M,derek2@hotmail.com,30000,Graduate Degree,Clerical,N
BO-11425120,Victor,He,2000-10-06,M,M,victor19@hotmail.com,30000,Bachelors,Skilled Manual,Y
BO-114251406,Patricia,Powell,1991-08-21,S,F,patricia19@hotmail.com,60000,Bachelors,Professional,Y
BO-114251408,Leslie,Lin,1999-06-19,S,F,leslie13@hotmail.com,90000,Bachelors,Professional,N
BO-1142518,Dale,Wood,1996-08-23,S,M,dale2@hotmail.com,30000,Partial College,Clerical,Y
BO-1142527,Clayton,Chavez,1966-09-01,S,M,clayton20@hotmail.com,30000,Bachelors,Clerical,N
BO-1142531,Carla,Sun,1981-04-18,M,F,carla12@hotmail.com,10000,Graduate Degree,Manual,Y
BO-1142545,Hector,Fernandez,2000-07-26,M,M,hector15@hotmail.com,30000,Bachelors,Clerical,Y
BO-1142548,Isaiah,Cooper,1975-09-06,S,M,isaiah21@hotmail.com,70000,Graduate Degree,Management,Y
BO-114255,Allison,Wood,1968-07-01,M,F,allison21@hotmail.com,60000,Bachelors,Management,Y
BO-1142558,Paige,Mitchell,1980-11-19,S,F,paige10@hotmail.com,30000,Bachelors,Clerical,N
BO-1142564,Shawn,Fernandez,1996-03-03,M,M,shawn4@hotmail.com,20000,Bachelors,Clerical,Y
BO-114257,Deborah,Rubio,1965-07-15,S,F,deborah21@hotmail.com,20000,Partial High School,Manual,N
BO-1142582,Donna,Hu,1987-12-13,S,F,donna12@hotmail.com,80000,Bachelors,Professional,Y
BO-1142591,Colin,Yuan,1963-10-12,M,M,colin12@hotmail.com,10000,Partial High School,Manual,N
BO-1350117,Yolanda,Ruiz,1969-03-15,M,F,yolanda10@hotmail.com,80000,High School,Management,Y
BO-1350134,Bryce,Murphy,1985-09-13,M,M,bryce14@hotmail.com,60000,Bachelors,Management,N
BO-135094,Ian,Simmons,1975-06-04,S,M,ian2@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
BO-135095,Bryant,Gomez,1997-06-05,M,M,bryant10@hotmail.com,80000,Bachelors,Professional,Y
BO-1425103,Summer,Carlson,1968-08-07,M,F,summer4@hotmail.com,110000,Partial College,Management,N
BO-1425117,Ross,Shan,1973-08-19,M,M,ross6@hotmail.com,110000,High School,Management,Y
BO-14253,Diana,Martin,1977-08-02,M,F,diana2@hotmail.com,10000,Partial High School,Clerical,Y
BO-142533,Natalie,Jenkins,1986-06-22,S,F,natalie18@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
BO-142560,Dalton,Dominguez,1981-02-19,M,M,dalton15@hotmail.com,40000,Bachelors,Management,Y
BO-142563,Meredith,Suri,1987-11-08,S,F,meredith17@hotmail.com,100000,High School,Management,Y
BO-142575,Justin,Wilson,1961-09-15,M,M,justin32@hotmail.com,80000,Bachelors,Management,Y
BO-142579,Arthur,Romero,1994-11-28,S,M,arthur16@hotmail.com,90000,Bachelors,Professional,Y
BP-1050103,Bruce,Zhou,1974-06-01,M,M,bruce8@hotmail.com,80000,High School,Management,Y
BP-1050108,Gina,Hall,1972-10-05,S,F,gina7@hotmail.com,50000,Graduate Degree,Management,N
BP-1050111,Brad,Alvarez,1960-11-07,S,M,brad22@hotmail.com,90000,Graduate Degree,Management,Y
BP-1050134,Brittany,Ramirez,1993-11-23,S,F,brittany6@hotmail.com,20000,Partial High School,Clerical,N
BP-1050146,Kristi,Zhu,1975-07-01,M,F,kristi16@hotmail.com,10000,High School,Manual,Y
BP-105029,Brianna,Simmons,1973-11-20,S,F,brianna20@hotmail.com,30000,High School,Professional,Y
BP-105095,Nicole,Ramos,1991-03-13,S,F,nicole21@hotmail.com,80000,Bachelors,Professional,N
BP-1095126,Wesley,Baker,1988-12-28,S,M,wesley0@hotmail.com,80000,Graduate Degree,Professional,Y
BP-1095131,Jake,Lal,1968-11-12,S,M,jake18@hotmail.com,150000,High School,Management,N
BP-1095137,Hunter,King,1986-03-13,M,M,hunter37@hotmail.com,40000,Partial College,Professional,Y
BP-109515,Christy,Diaz,1999-01-27,M,F,christy8@hotmail.com,40000,Partial College,Clerical,Y
BP-109561,Russell,Collins,1978-01-18,S,M,russell9@hotmail.com,110000,Bachelors,Management,N
BP-109595,Philip,Moreno,1986-06-20,M,M,philip11@hotmail.com,60000,Bachelors,Professional,Y
BP-11050139,Warren,Sai,1990-01-19,M,M,warren1@hotmail.com,40000,Bachelors,Skilled Manual,Y
BP-110501402,Brooke,Kelly,1977-09-02,S,F,brooke10@hotmail.com,60000,Bachelors,Management,N
BP-110501404,Richard,Phillips,1997-12-05,S,M,richard10@hotmail.com,40000,High School,Skilled Manual,Y
BP-110501406,Kayla,Malhotra,1998-07-14,S,F,kayla13@hotmail.com,60000,Bachelors,Professional,N
BP-1105018,Stacey,Rai,1980-11-22,M,F,stacey10@hotmail.com,30000,Bachelors,Clerical,Y
BP-1105027,Ian,Zhang,1988-12-12,S,M,ian16@hotmail.com,50000,Graduate Degree,Skilled Manual,Y
BP-1105036,Rosa,Tang,1961-08-14,S,F,rosa0@hotmail.com,20000,High School,Manual,Y
BP-1105039,Kristopher,Suarez,1995-06-26,S,M,kristopher5@hotmail.com,40000,Bachelors,Management,Y
BP-1105045,Marcus,She,1965-09-23,M,M,marcus17@hotmail.com,70000,Graduate Degree,Professional,Y
BP-1105048,Kristen,Wright,1992-07-04,S,F,kristen10@hotmail.com,30000,Partial College,Skilled Manual,Y
BP-1105064,Mandy,Prasad,1998-09-05,S,F,mandy17@hotmail.com,30000,Partial College,Clerical,Y
BP-1105082,Ruth,Shan,1982-11-16,M,F,ruth19@hotmail.com,130000,High School,Management,Y
BP-1105092,Alfredo,Cai,1985-11-24,S,M,alfredo17@hotmail.com,40000,Bachelors,Management,Y
BP-1105097,Brad,Scott,1965-03-12,M,M,brad6@hotmail.com,60000,Partial College,Skilled Manual,Y
BP-11095102,Taylor,Srini,1979-04-03,S,F,taylor64@hotmail.com,40000,Bachelors,Clerical,N
BP-11095120,Noah,Martinez,1978-07-25,S,M,noah7@hotmail.com,60000,Graduate Degree,Professional,Y
BP-11095124,Edwin,Zhao,1989-12-25,M,M,edwin21@hotmail.com,10000,Partial High School,Clerical,Y
BP-11095130,Kellie,Raman,1990-09-12,S,F,kellie7@hotmail.com,110000,Partial College,Professional,N
BP-11095139,Ronnie,Garcia,1992-07-19,S,M,ronnie12@hotmail.com,20000,Partial High School,Manual,N
BP-110951402,Carol,Guo,2000-09-15,M,F,carol9@hotmail.com,10000,Partial High School,Manual,Y
BP-110951404,Isaac,Mitchell,1987-07-10,S,M,isaac4@hotmail.com,70000,Graduate Degree,Management,Y
BP-110951406,James,Smith,1982-06-15,S,F,james49@hotmail.com,40000,Partial College,Professional,Y
BP-110951408,Caleb,Sara,1988-10-06,M,M,caleb49@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
BP-1109518,Caleb,Raje,1971-02-22,S,M,caleb38@hotmail.com,10000,Partial High School,Manual,Y
BP-1109527,Allen,Deng,1969-07-10,M,M,allen12@hotmail.com,10000,High School,Manual,N
BP-1109536,Arianna,Morgan,1982-11-15,M,F,arianna19@hotmail.com,40000,Partial College,Clerical,Y
BP-1109545,Victoria,Alexander,1978-10-19,M,F,victoria7@hotmail.com,40000,High School,Skilled Manual,Y
BP-1109548,Corey,Shen,1987-10-20,M,M,corey19@hotmail.com,40000,Graduate Degree,Clerical,Y
BP-1109565,Raul,Price,1981-06-12,S,M,raul9@hotmail.com,30000,Partial College,Clerical,Y
BP-110957,Anne,Roberts,1974-10-18,S,F,anne5@hotmail.com,70000,Partial College,Professional,Y
BP-1109582,Jordan,Thompson,1962-11-10,M,M,jordan6@hotmail.com,60000,Graduate Degree,Professional,Y
BP-1109593,Benjamin,Ma,1968-01-18,M,M,benjamin18@hotmail.com,80000,Partial College,Professional,N
BP-11155139,Marshall,Sun,1981-06-09,M,M,marshall14@hotmail.com,130000,Partial College,Professional,N
BP-111551404,Matthew,Sai,1999-03-25,S,M,matthew9@hotmail.com,20000,Partial High School,Clerical,Y
BP-111551406,Misty,Cai,2000-07-24,S,F,misty22@hotmail.com,40000,Graduate Degree,Clerical,Y
BP-111551408,Aimee,Perez,1968-01-17,S,F,aimee15@hotmail.com,80000,Bachelors,Professional,N
BP-1115527,Gerald,Raman,1979-01-24,M,M,gerald29@hotmail.com,70000,Bachelors,Professional,Y
BP-1115531,Justin,Parker,1969-09-04,M,M,justin7@hotmail.com,70000,Graduate Degree,Management,Y
BP-1115534,Ross,Zheng,2000-12-14,S,M,ross24@hotmail.com,80000,Graduate Degree,Management,Y
BP-1115536,Ross,Pal,1989-11-20,S,M,ross2@hotmail.com,30000,Partial College,Clerical,Y
BP-1115539,Adriana,Ma,1969-08-03,M,F,adriana18@hotmail.com,20000,Partial College,Manual,Y
BP-1115545,Omar,Subram,1968-02-23,M,M,omar1@hotmail.com,100000,High School,Professional,Y
BP-1115548,Andre,Suri,1974-08-13,M,M,andre17@hotmail.com,130000,Partial College,Professional,Y
BP-1115559,Kristi,Schmidt,1966-01-16,S,F,kristi26@hotmail.com,90000,Partial High School,Skilled Manual,Y
BP-1115562,Alicia,Arun,1994-12-13,M,F,alicia11@hotmail.com,120000,High School,Professional,Y
BP-1115564,Kristopher,Raji,1962-07-04,S,M,kristopher17@hotmail.com,10000,Partial College,Manual,N
BP-111557,Kyle,Long,1992-01-04,M,M,kyle19@hotmail.com,70000,Partial College,Skilled Manual,Y
BP-1115582,Virginia,Chavez,1983-04-10,S,F,virginia10@hotmail.com,30000,High School,Manual,N
BP-11185120,Sean,Carter,1990-04-14,M,M,sean34@hotmail.com,80000,Graduate Degree,Professional,Y
BP-11185139,Ernest,Sanz,1969-07-10,S,M,ernest19@hotmail.com,60000,Bachelors,Skilled Manual,N
BP-111851402,Karen,Carlson,1962-05-12,S,F,karen23@hotmail.com,90000,Bachelors,Professional,Y
BP-111851404,Ashley,King,1965-11-15,M,F,ashley12@hotmail.com,60000,Partial High School,Skilled Manual,Y
BP-111851406,Jordan,Murphy,1968-02-23,M,M,jordan74@hotmail.com,40000,Graduate Degree,Skilled Manual,Y
BP-111851408,Savannah,Nara,1984-07-03,S,F,savannah12@hotmail.com,60000,Graduate Degree,Professional,N
BP-1118518,Colleen,Gill,1972-09-04,S,F,colleen11@hotmail.com,30000,Partial College,Clerical,N
BP-1118527,Gabriel,Jackson,1999-04-12,M,M,gabriel35@hotmail.com,60000,High School,Professional,N
BP-1118536,Michael,Shan,1985-11-02,S,M,michael53@hotmail.com,20000,Partial College,Manual,N
BP-1118545,Dalton,Kelly,1967-05-13,S,M,dalton89@hotmail.com,60000,Partial High School,Skilled Manual,Y
BP-1118559,Audrey,Hill,1992-05-09,S,F,audrey5@hotmail.com,70000,Bachelors,Professional,N
BP-111857,Eugene,Collins,1998-10-07,S,M,eugene13@hotmail.com,30000,Partial College,Clerical,N
BP-1118582,Charles,Li,1979-08-15,M,M,charles20@hotmail.com,60000,Partial College,Skilled Manual,Y
BP-11230120,Lucas,Coleman,1961-04-27,S,M,lucas84@hotmail.com,20000,Partial High School,Manual,N
BP-11230139,Alyssa,Rana,1963-01-02,S,F,alyssa62@hotmail.com,110000,Bachelors,Management,Y
BP-112301402,Louis,Sara,1997-02-26,S,M,louis22@hotmail.com,30000,High School,Manual,Y
BP-112301404,Brandi,Carlson,1981-04-15,S,F,brandi7@hotmail.com,10000,Partial College,Manual,N
BP-112301406,Maria,Gomez,1981-07-08,S,F,maria60@hotmail.com,80000,Graduate Degree,Management,Y
BP-11230144,Edward,Phillips,1978-10-24,S,M,edward21@hotmail.com,40000,Partial College,Clerical,N
BP-1123018,Joy,Zhu,1988-03-19,M,F,joy18@hotmail.com,60000,Bachelors,Professional,Y
BP-1123027,Kaitlin,Yuan,1970-04-01,M,F,kaitlin10@hotmail.com,110000,Partial College,Management,Y
BP-1123028,Bethany,Chandra,1965-09-28,S,F,bethany13@hotmail.com,60000,Bachelors,Professional,Y
BP-1123031,Allison,Luo,1997-03-25,M,F,allison36@hotmail.com,40000,Partial College,Professional,N
BP-1123051,Preston,Rubio,1985-10-09,M,M,preston4@hotmail.com,90000,Graduate Degree,Management,Y
BP-1123055,Miranda,Martin,1987-11-14,S,F,miranda21@hotmail.com,50000,Bachelors,Management,N
BP-1123058,Lisa,Griffin,1978-05-24,S,F,lisa7@hotmail.com,70000,Bachelors,Skilled Manual,N
BP-1123064,Hailey,Sanders,1975-10-28,M,F,hailey23@hotmail.com,30000,Graduate Degree,Clerical,Y
BP-112307,Billy,Wu,1987-09-04,S,M,billy5@hotmail.com,30000,High School,Manual,N
BP-1123082,Meghan,Ramirez,1969-11-02,M,F,meghan16@hotmail.com,70000,Graduate Degree,Management,Y
BP-1123091,Brendan,Subram,1968-05-13,S,M,brendan8@hotmail.com,20000,Partial College,Manual,Y
BP-11290113,Christina,Young,1966-09-25,S,F,christina4@hotmail.com,130000,Graduate Degree,Management,N
BP-11290120,Kelvin,Zhou,1999-05-24,S,M,kelvin43@hotmail.com,20000,High School,Manual,N
BP-11290130,Kristin,Nara,1972-09-20,S,F,kristin15@hotmail.com,70000,Partial College,Skilled Manual,N
BP-11290139,Geoffrey,Wu,1992-01-15,S,M,geoffrey11@hotmail.com,20000,Partial College,Manual,N
BP-112901402,Carmen,Reed,1973-07-08,S,F,carmen17@hotmail.com,60000,High School,Professional,Y
BP-112901404,Sean,Flores,1970-12-07,S,M,sean9@hotmail.com,60000,Graduate Degree,Professional,Y
BP-112901406,Phillip,Schmidt,1999-08-21,M,M,phillip17@hotmail.com,30000,Bachelors,Skilled Manual,Y
BP-112901408,Joanna,Zhu,1998-02-02,S,F,joanna15@hotmail.com,60000,Bachelors,Professional,N
BP-11290144,Jonathan,Harris,1998-11-20,M,M,jonathan12@hotmail.com,20000,Partial High School,Clerical,Y
BP-1129016,Wayne,Srini,1991-11-26,M,M,wayne21@hotmail.com,30000,Bachelors,Clerical,Y
BP-1129026,Florian,Wright,1972-11-12,M,F,florian1@hotmail.com,130000,Bachelors,Management,Y
BP-1129031,Katherine,Lee,1962-09-27,S,F,katherine34@hotmail.com,60000,Graduate Degree,Professional,Y
BP-1129036,Wyatt,Hayes,1996-12-18,M,M,wyatt35@hotmail.com,30000,High School,Clerical,Y
BP-1129045,Gabrielle,Pal,1997-02-06,M,F,gabrielle16@hotmail.com,70000,Graduate Degree,Management,Y
BP-1129048,Sean,Raji,1973-11-09,S,M,sean43@hotmail.com,20000,Partial College,Skilled Manual,N
BP-1129051,Jada,Taylor,1987-05-20,S,F,jada24@hotmail.com,60000,High School,Professional,Y
BP-1129059,Tony,Pal,1973-03-09,M,M,tony12@hotmail.com,90000,Graduate Degree,Management,Y
BP-112907,Sean,Ramirez,1997-02-15,S,M,sean8@hotmail.com,60000,Graduate Degree,Skilled Manual,N
BP-1129082,Jacqueline,Jones,1997-07-01,S,F,jacqueline17@hotmail.com,80000,Bachelors,Skilled Manual,N
BP-1129092,Jordan,Robinson,1994-01-14,M,M,jordan16@hotmail.com,50000,High School,Professional,Y
BP-1129097,Chloe,Bryant,1987-07-16,M,F,chloe33@hotmail.com,70000,Graduate Degree,Management,Y
BP-1129098,Abigail,Guo,1962-06-03,M,F,abigail61@hotmail.com,60000,Graduate Degree,Professional,Y
BP-1155103,Cedric,Navarro,1996-02-18,M,M,cedric29@hotmail.com,100000,High School,Management,Y
BP-115523,Jeremy,Powell,1970-05-19,S,M,jeremy19@hotmail.com,60000,Partial College,Professional,Y
BP-115561,Krystal,Chavez,1981-09-01,S,F,krystal13@hotmail.com,80000,Partial College,Skilled Manual,N
BP-115576,Johnny,Allen,1963-07-04,M,M,johnny10@hotmail.com,50000,Bachelors,Management,Y
BP-115586,Ruben,Chandra,1977-06-08,M,M,ruben34@hotmail.com,20000,Partial College,Manual,Y
BP-1185103,Ashley,Martinez,1972-07-28,M,F,ashley14@hotmail.com,40000,High School,Skilled Manual,Y
BP-1185134,Sandra,Long,1978-02-15,M,F,sandra16@hotmail.com,30000,Partial College,Clerical,N
BP-1185136,Adam,Bennett,1984-09-07,S,M,adam28@hotmail.com,50000,Partial College,Skilled Manual,N
BP-118529,Jermaine,He,1979-02-10,M,M,jermaine1@hotmail.com,90000,Bachelors,Professional,N
BP-118538,Lisa,Vazquez,1992-03-22,M,F,lisa17@hotmail.com,30000,Graduate Degree,Clerical,Y
BP-118595,Cameron,Suarez,1988-08-26,S,M,cameron7@hotmail.com,60000,Partial College,Skilled Manual,N
BP-1230108,Caitlin,Rivera,1968-11-02,M,F,caitlin7@hotmail.com,60000,Partial High School,Skilled Manual,N
BP-1230110,Nichole,Young,1984-03-13,S,F,nichole7@hotmail.com,40000,Partial College,Clerical,Y
BP-1230133,Katrina,Zhang,1963-06-23,M,F,katrina15@hotmail.com,110000,High School,Management,Y
BP-1230134,Richard,Sanchez,1966-06-25,M,M,richard43@hotmail.com,40000,High School,Professional,Y
BP-123022,Alexandria,Green,1963-06-01,S,F,alexandria39@hotmail.com,30000,High School,Skilled Manual,N
BP-12303,Ashlee,Zhou,1969-06-11,S,F,ashlee19@hotmail.com,80000,Partial College,Skilled Manual,Y
BP-123095,Jared,Martin,1988-04-27,M,M,jared18@hotmail.com,60000,Bachelors,Management,Y
BP-1290110,Latoya,Bell,1992-12-04,S,F,latoya5@hotmail.com,80000,Graduate Degree,Skilled Manual,N
BP-129030,Orlando,Zeng,1988-07-16,S,M,orlando20@hotmail.com,110000,Graduate Degree,Management,N
BP-12904,Theodore,Shen,1976-10-01,M,M,theodore14@hotmail.com,40000,Bachelors,Management,Y
BP-129060,Adam,Bryant,1999-11-20,M,M,adam17@hotmail.com,40000,Partial College,Clerical,Y
BS-1136511,Wendy,Ruiz,1975-08-08,M,F,wendy16@hotmail.com,20000,Partial College,Manual,Y
BS-11365139,Leonard,Arthur,1989-06-07,M,M,leonard7@hotmail.com,20000,Partial College,Manual,N
BS-113651402,Dianne,Madan,1979-09-24,S,F,dianne0@hotmail.com,160000,High School,Professional,N
BS-113651404,Karen,Alonso,1991-11-10,S,F,karen28@hotmail.com,10000,Partial College,Manual,Y
BS-113651406,Christy,Goel,1969-01-01,S,F,christy37@hotmail.com,130000,High School,Professional,N
BS-113651408,Katherine,Lopez,1991-01-10,S,F,katherine57@hotmail.com,40000,High School,Professional,N
BS-11365143,Rosa,James,1973-08-25,M,F,rosa15@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
BS-1136518,Trisha,Chandra,1965-10-07,S,F,trisha2@hotmail.com,10000,Partial College,Manual,Y
BS-1136531,Nicholas,Brooks,1981-04-24,M,M,nicholas0@hotmail.com,80000,Bachelors,Skilled Manual,Y
BS-1136536,Hector,Vazquez,1976-11-14,S,M,hector5@hotmail.com,30000,Partial College,Clerical,Y
BS-1136539,Chloe,Bryant,1979-07-10,M,F,chloe60@hotmail.com,60000,Graduate Degree,Skilled Manual,Y
BS-1136545,Stanley,Cox,1973-03-04,M,M,stanley23@hotmail.com,40000,High School,Skilled Manual,Y
BS-1136548,Kayla,Davis,1971-07-07,S,F,kayla5@hotmail.com,80000,Graduate Degree,Skilled Manual,Y
BS-1136558,Deanna,Alan,1970-04-19,S,F,deanna28@hotmail.com,30000,Bachelors,Clerical,Y
BS-1136565,Lisa,Suarez,1985-09-25,M,F,lisa25@hotmail.com,30000,Partial College,Clerical,Y
BS-1136566,Eduardo,Vazquez,1979-07-01,M,M,eduardo85@hotmail.com,70000,Partial College,Skilled Manual,Y
BS-113657,Rachael,Robinson,1990-03-24,S,F,rachael5@hotmail.com,60000,Bachelors,Professional,Y
BS-1136582,Taylor,Stewart,1988-09-22,M,F,taylor33@hotmail.com,70000,Bachelors,Skilled Manual,Y
BS-1136591,Gilbert,Kumar,1979-05-14,S,M,gilbert38@hotmail.com,20000,Partial High School,Manual,N
BS-1136598,Stacy,Johnson,1980-08-06,M,F,stacy2@hotmail.com,70000,Bachelors,Professional,Y
